0.05:0.857273	0.800831	0.741026	0.771541	0.628198	0.724110	0.771642	0.610683	0.765279	0.697114	0.830012	0.597222	0.718204	0.815648	0.661451	0.688364	0.865725	0.649172	0.791050	0.769522	0.791682	0.780158	0.696095	0.593791	0.700469	0.744091	0.768061	0.760666	0.660028	0.836621	0.882149	0.749811	0.889707	0.730924	0.808147	0.721352	0.669343	0.748197	0.716181	0.863217	0.770148	0.775972	0.642164	0.664217	0.809392	0.756948	0.774640	0.643439	0.662407	0.734573	0.692074	0.872712	0.715238	0.734728	0.752985	0.692362	0.717319	0.619026	0.716495	0.739058	0.760943	0.734403	0.666945	0.636583	0.764204	0.626311	0.687554	0.921591	0.684843	0.739183	0.754342	0.714985	0.649048	0.810575	0.679706	0.652664	0.652526	0.759896	0.702364	0.780914	0.745843	0.721375	0.716687	0.713889	0.552702	0.696787	0.594552	0.797586	0.619826	0.665634	0.659438	0.623872	0.750406	0.662308	0.746902	0.768202	0.618460	0.816931	0.722330	0.671095	
0.10:0.719298	0.541292	0.768963	0.883281	0.700630	0.786510	0.714564	0.789325	0.733920	0.583370	0.602199	0.722230	0.706117	0.548341	0.710975	0.601355	0.723715	0.647537	0.834292	0.740818	0.739496	0.618821	0.566818	0.593559	0.708828	0.784919	0.735842	0.675481	0.656293	0.622186	0.807238	0.782915	0.607922	0.770484	0.667040	0.605611	0.809168	0.762465	0.747532	0.651310	0.612057	0.679313	0.665881	0.583333	0.789924	0.551474	0.708380	0.749361	0.770927	0.874609	0.537581	0.746851	0.818051	0.788061	0.890993	0.773013	0.612507	0.751447	0.599611	0.724590	0.745355	0.852596	0.515878	0.775208	0.684446	0.658059	0.625664	0.758877	0.600656	0.741592	0.599333	0.552180	0.736171	0.698371	0.598428	0.627212	0.739190	0.758980	0.828412	0.714552	0.717378	0.746081	0.867527	0.681667	0.694131	0.729245	0.715821	0.734207	0.699145	0.672438	0.579778	0.657690	0.721866	0.748851	0.573969	0.757402	0.754689	0.637177	0.604972	0.625476	
0.15:0.545176	0.701637	0.706985	0.614056	0.791607	0.572557	0.543009	0.707627	0.743185	0.694880	0.777978	0.743404	0.737415	0.741665	0.657552	0.599353	0.801446	0.621353	0.662634	0.803567	0.832934	0.580548	0.569455	0.730265	0.624173	0.625351	0.824188	0.611251	0.647500	0.737747	0.632255	0.787364	0.506087	0.601299	0.745456	0.755838	0.672483	0.717197	0.641085	0.687249	0.738920	0.704758	0.610018	0.757170	0.677945	0.836950	0.503535	0.537900	0.689729	0.630704	0.627240	0.734163	0.632624	0.646349	0.679106	0.700576	0.600527	0.678546	0.618213	0.642581	0.673660	0.634548	0.825682	0.480336	0.637097	0.861542	0.748849	0.630587	0.494749	0.715638	0.547434	0.781811	0.674054	0.726872	0.502756	0.525774	0.817380	0.701847	0.549318	0.611074	0.720693	0.568338	0.610147	0.638576	0.691449	0.730392	0.835037	0.634725	0.664153	0.722964	0.609430	0.561670	0.676960	0.660568	0.670478	0.614695	0.562634	0.661341	0.606780	0.722563	
0.20:0.531077	0.512977	0.753277	0.583831	0.619563	0.546951	0.546483	0.617641	0.581142	0.449341	0.586239	0.443249	0.556913	0.592458	0.568048	0.413910	0.555924	0.455181	0.688268	0.489866	0.632309	0.483791	0.596746	0.578745	0.627059	0.468290	0.509549	0.504907	0.518885	0.459948	0.606732	0.572458	0.596761	0.603011	0.678661	0.530489	0.582887	0.701690	0.599861	0.668111	0.544757	0.601437	0.461689	0.671775	0.491943	0.439591	0.655963	0.594684	0.532439	0.692011	0.598555	0.516315	0.503313	0.669955	0.592778	0.633660	0.601290	0.564698	0.679212	0.596769	0.548162	0.563307	0.550408	0.625852	0.597329	0.756127	0.623439	0.626687	0.661925	0.556065	0.703140	0.675274	0.764823	0.641925	0.675942	0.712788	0.539192	0.608785	0.500478	0.561218	0.635227	0.514315	0.625128	0.660797	0.634372	0.593030	0.494594	0.540719	0.569965	0.573278	0.630145	0.708081	0.616290	0.738847	0.715458	0.641178	0.512723	0.717232	0.680053	0.538206	
0.25:0.491045	0.431386	0.672465	0.690819	0.432932	0.521291	0.593578	0.508433	0.656626	0.555509	0.562090	0.596940	0.592794	0.535240	0.517109	0.596611	0.443943	0.491835	0.608998	0.499224	0.701163	0.610295	0.640722	0.548107	0.432184	0.491817	0.637834	0.543391	0.520904	0.703087	0.550588	0.499720	0.581439	0.484305	0.664462	0.573992	0.621255	0.694016	0.570219	0.630684	0.521208	0.558232	0.616876	0.715869	0.516785	0.429978	0.536403	0.681846	0.603617	0.447834	0.582614	0.547292	0.558036	0.640871	0.611296	0.551100	0.494669	0.593074	0.497972	0.667307	0.603610	0.565932	0.542028	0.408222	0.505840	0.442479	0.735577	0.556230	0.570899	0.554913	0.526805	0.518669	0.557737	0.577076	0.607127	0.555021	0.538320	0.732086	0.524703	0.444150	0.589254	0.734410	0.541465	0.662193	0.586470	0.541059	0.530694	0.757512	0.595688	0.509204	0.622373	0.594627	0.548970	0.676414	0.544747	0.526784	0.584775	0.520321	0.639711	0.579699	
0.30:0.559434	0.565159	0.474694	0.591731	0.498560	0.560525	0.413737	0.471066	0.573650	0.462795	0.493343	0.617168	0.654623	0.596918	0.700578	0.513092	0.557062	0.625605	0.664926	0.540975	0.679873	0.620268	0.587496	0.430167	0.568166	0.583191	0.500177	0.747609	0.457962	0.721872	0.667350	0.635767	0.668118	0.618571	0.699527	0.623166	0.563560	0.490324	0.653733	0.642943	0.502561	0.552534	0.547844	0.720908	0.743387	0.574070	0.509130	0.617705	0.678651	0.683445	0.575642	0.639888	0.638548	0.563349	0.407142	0.672543	0.673963	0.556098	0.605281	0.693291	0.538985	0.436599	0.593044	0.514561	0.737728	0.606300	0.447839	0.606227	0.662278	0.557381	0.637717	0.518648	0.451391	0.452136	0.548299	0.445738	0.557966	0.517295	0.614213	0.556000	0.377539	0.396547	0.647511	0.462610	0.620562	0.573362	0.628018	0.571022	0.656865	0.519285	0.637444	0.592784	0.574068	0.615018	0.662407	0.499039	0.528694	0.395878	0.550850	0.576386	
0.35:0.486159	0.506598	0.536778	0.509484	0.416340	0.371810	0.545313	0.643111	0.503015	0.504086	0.551505	0.585820	0.555610	0.622339	0.407203	0.579003	0.389237	0.382879	0.508703	0.396320	0.552889	0.503766	0.418968	0.653603	0.356205	0.520935	0.403004	0.549468	0.508547	0.365046	0.569628	0.564365	0.540651	0.385299	0.551149	0.624984	0.387787	0.572752	0.552386	0.663630	0.570070	0.536328	0.330380	0.483228	0.544997	0.429576	0.564681	0.458411	0.492603	0.496702	0.588542	0.562990	0.486457	0.540631	0.386358	0.489554	0.439525	0.392233	0.628646	0.520602	0.445374	0.605088	0.619135	0.645569	0.533351	0.530755	0.578373	0.458682	0.422115	0.463721	0.634364	0.676003	0.586882	0.542480	0.480117	0.512277	0.427081	0.449373	0.571717	0.392567	0.388672	0.576396	0.487283	0.556013	0.695919	0.512104	0.486203	0.510252	0.513240	0.532003	0.585845	0.452044	0.562635	0.642481	0.498483	0.663891	0.388872	0.411372	0.543526	0.586978	
0.40:0.342074	0.381486	0.371869	0.477691	0.245577	0.331768	0.402220	0.379127	0.381729	0.379536	0.332035	0.373647	0.418967	0.324346	0.456440	0.331204	0.602856	0.404847	0.304369	0.475039	0.358545	0.416090	0.392348	0.405243	0.467707	0.513160	0.376456	0.479893	0.436708	0.313496	0.454598	0.464572	0.508587	0.274201	0.351400	0.287792	0.520894	0.405878	0.418965	0.486430	0.239700	0.491694	0.442097	0.496858	0.373637	0.465355	0.493181	0.352823	0.447950	0.398750	0.476910	0.257042	0.412622	0.330389	0.472008	0.484787	0.421338	0.317729	0.244746	0.350422	0.347893	0.537061	0.505167	0.219360	0.445899	0.407156	0.520834	0.378269	0.238074	0.368380	0.376118	0.345276	0.377637	0.391440	0.421269	0.320685	0.340080	0.319452	0.417174	0.333417	0.325646	0.433321	0.406707	0.398945	0.392106	0.509655	0.521568	0.426740	0.446760	0.481793	0.438612	0.380977	0.420985	0.347582	0.471841	0.500085	0.519483	0.315152	0.422071	0.457801	
0.45:0.468939	0.386442	0.374021	0.516077	0.426220	0.466964	0.434342	0.406516	0.310506	0.307402	0.267551	0.294690	0.364272	0.347830	0.417412	0.250797	0.376864	0.443051	0.381329	0.334149	0.393099	0.357333	0.254223	0.505575	0.254691	0.209464	0.415333	0.409390	0.240763	0.288475	0.451870	0.562101	0.530414	0.312679	0.398619	0.231215	0.420522	0.399840	0.279874	0.310804	0.326393	0.398222	0.216113	0.439442	0.398061	0.380261	0.174314	0.299085	0.308179	0.380215	0.410512	0.301702	0.294633	0.461371	0.321761	0.353457	0.280500	0.384466	0.326212	0.238409	0.336641	0.304633	0.455346	0.324513	0.321698	0.254005	0.324589	0.353620	0.378374	0.242812	0.434462	0.441580	0.461804	0.303500	0.527430	0.396069	0.230778	0.510451	0.446537	0.300141	0.387469	0.331898	0.391155	0.364633	0.263190	0.321484	0.273987	0.293439	0.416686	0.382175	0.524441	0.554848	0.223078	0.452611	0.366307	0.314301	0.374289	0.254049	0.312048	0.242116	
0.50:0.335337	0.415493	0.303664	0.239501	0.499969	0.184972	0.302995	0.406066	0.280572	0.179082	0.238788	0.210834	0.436110	0.350814	0.429956	0.324834	0.212533	0.303356	0.306852	0.390582	0.285773	0.199742	0.235487	0.430881	0.501400	0.219469	0.259056	0.488823	0.281716	0.335523	0.378226	0.445754	0.387244	0.407337	0.345309	0.376589	0.385368	0.316479	0.337072	0.187531	0.229347	0.363545	0.398391	0.245905	0.284657	0.195585	0.328549	0.372307	0.233328	0.307942	0.401996	0.296589	0.299640	0.319689	0.352023	0.348421	0.333158	0.378125	0.385996	0.383410	0.168912	0.504122	0.237926	0.335219	0.232373	0.340923	0.388182	0.347913	0.344301	0.369615	0.319918	0.319302	0.206766	0.300399	0.345696	0.215348	0.464327	0.267300	0.355286	0.295946	0.432378	0.424311	0.411259	0.485513	0.441673	0.356379	0.186459	0.374746	0.341951	0.220873	0.316764	0.427810	0.284335	0.313543	0.278536	0.161847	0.429537	0.394313	0.238448	0.469364	
