0.05:0.927291	0.743735	0.684632	0.666754	0.822866	0.712117	0.788212	0.764036	0.870086	0.839268	0.723470	0.855918	0.683154	0.753599	0.815384	0.611016	0.596039	0.829425	0.795075	0.657037	0.745695	0.845433	0.774537	0.607595	0.893562	0.809141	0.857858	0.574254	0.635600	0.844798	0.769859	0.810259	0.788587	0.828850	0.746452	0.777167	0.829728	0.738218	0.872550	0.750367	0.683876	0.758071	0.860684	0.801730	0.643573	0.727395	0.898517	0.765461	0.728116	0.716097	0.763806	0.798083	0.730820	0.654885	0.750280	0.621179	0.796770	0.886664	0.706287	0.867960	0.905898	0.699817	0.764391	0.869437	0.849004	0.775393	0.733647	0.871578	0.797130	0.764578	0.706825	0.655731	0.748913	0.834445	0.818584	0.770068	0.710317	0.584448	0.784178	0.861990	0.763949	0.892337	0.661516	0.775133	0.792457	0.738057	0.631957	0.629021	0.888319	0.906246	0.856828	0.866575	0.870571	0.767375	0.738981	0.746592	0.619394	0.743234	0.766453	0.756418	
0.10:0.721456	0.734155	0.652376	0.631153	0.547814	0.824048	0.724958	0.629068	0.685185	0.758003	0.770804	0.607958	0.763381	0.751166	0.773748	0.695713	0.810380	0.689690	0.611440	0.845193	0.884999	0.833540	0.646560	0.664216	0.580521	0.839275	0.709483	0.575591	0.809489	0.733885	0.671268	0.657064	0.717686	0.589901	0.616891	0.764980	0.774009	0.639187	0.668550	0.638782	0.723391	0.760157	0.678957	0.820591	0.628149	0.593357	0.743939	0.526694	0.840244	0.745070	0.846830	0.812360	0.635461	0.623313	0.787644	0.818615	0.889418	0.848280	0.603511	0.625446	0.640488	0.660996	0.621186	0.876383	0.594934	0.651261	0.772455	0.600835	0.728589	0.689693	0.818507	0.656974	0.795446	0.789294	0.801371	0.868069	0.642727	0.839920	0.682563	0.747936	0.718916	0.791547	0.713594	0.598051	0.700526	0.752488	0.730782	0.776631	0.762281	0.807855	0.680229	0.699809	0.668054	0.547428	0.552661	0.575442	0.669818	0.741812	0.742905	0.530977	
0.15:0.610259	0.575637	0.527168	0.666765	0.692724	0.578142	0.726776	0.726476	0.556334	0.731283	0.733080	0.516021	0.582062	0.599891	0.557211	0.774019	0.595108	0.517911	0.567230	0.615810	0.755648	0.579914	0.628909	0.560110	0.514087	0.723901	0.528936	0.582392	0.663430	0.601549	0.784183	0.475803	0.548477	0.525627	0.723739	0.776788	0.697787	0.576160	0.691159	0.587048	0.656072	0.699877	0.548331	0.679823	0.834618	0.702664	0.605937	0.625671	0.696385	0.563976	0.614772	0.705873	0.834972	0.687127	0.587831	0.779200	0.691891	0.592609	0.580978	0.569999	0.747623	0.597883	0.777456	0.589367	0.664856	0.680809	0.706171	0.661691	0.726839	0.672095	0.649730	0.638148	0.631503	0.610128	0.776822	0.683716	0.676302	0.507447	0.690052	0.500965	0.721111	0.597818	0.586625	0.709834	0.602005	0.619249	0.556358	0.513816	0.744561	0.613735	0.700775	0.795512	0.773040	0.715922	0.605835	0.709029	0.655599	0.801456	0.684837	0.793116	
0.20:0.815332	0.785140	0.565519	0.618110	0.587004	0.504455	0.591093	0.521658	0.542470	0.756598	0.558206	0.647414	0.759272	0.743052	0.642821	0.533173	0.707942	0.527216	0.801589	0.572721	0.764542	0.657460	0.510937	0.708080	0.663798	0.782901	0.544132	0.749165	0.712267	0.729288	0.593283	0.460282	0.529052	0.549794	0.631909	0.738513	0.546885	0.547548	0.630441	0.627379	0.496958	0.624189	0.658349	0.684527	0.590756	0.448458	0.677336	0.766528	0.802426	0.588381	0.560012	0.572701	0.676273	0.634520	0.687335	0.659919	0.572141	0.639748	0.660289	0.627614	0.471771	0.657049	0.624960	0.652976	0.569847	0.645521	0.739022	0.746154	0.521393	0.667875	0.627652	0.805415	0.731775	0.594512	0.737368	0.660082	0.616773	0.600155	0.526301	0.602058	0.756590	0.533064	0.616881	0.662822	0.588121	0.631145	0.676837	0.756890	0.712539	0.636247	0.596952	0.640101	0.491184	0.567277	0.750948	0.488535	0.542111	0.611212	0.680990	0.762642	
0.25:0.631498	0.580193	0.605346	0.634175	0.596666	0.484697	0.737675	0.498574	0.556631	0.742265	0.609461	0.625011	0.712131	0.469432	0.571218	0.677086	0.623356	0.589643	0.442671	0.508079	0.449903	0.575749	0.546563	0.606883	0.667970	0.680213	0.576539	0.660377	0.685318	0.593623	0.570601	0.610964	0.618275	0.554824	0.604898	0.551219	0.718430	0.701455	0.683405	0.535613	0.654845	0.630429	0.746787	0.640838	0.536831	0.573963	0.632310	0.734775	0.568953	0.678369	0.547568	0.680347	0.619309	0.636010	0.541865	0.711888	0.602293	0.602469	0.639501	0.496016	0.577982	0.580254	0.608250	0.656996	0.582146	0.611798	0.720264	0.435693	0.596934	0.515982	0.620194	0.605466	0.645406	0.492381	0.661926	0.573347	0.729771	0.626816	0.746631	0.596239	0.438568	0.678085	0.454409	0.633413	0.646209	0.493686	0.595021	0.585588	0.585132	0.604748	0.541347	0.563283	0.549075	0.645356	0.557278	0.756593	0.695246	0.790219	0.750258	0.532088	
0.30:0.564850	0.527498	0.494030	0.426875	0.629904	0.579134	0.363761	0.484921	0.443847	0.428458	0.501436	0.499785	0.478292	0.634208	0.533185	0.641839	0.498605	0.525316	0.603462	0.497416	0.505236	0.555695	0.455418	0.480278	0.477458	0.427958	0.379722	0.474295	0.481343	0.554874	0.376263	0.495261	0.498812	0.512297	0.362405	0.568948	0.648688	0.479815	0.413155	0.501819	0.491240	0.416046	0.516430	0.485286	0.522386	0.515183	0.517555	0.514127	0.586254	0.540602	0.558725	0.494441	0.559815	0.532961	0.452620	0.673134	0.531236	0.555358	0.463233	0.556402	0.551884	0.399703	0.604778	0.517645	0.522837	0.371015	0.519584	0.594805	0.514973	0.559918	0.513818	0.400919	0.510351	0.356161	0.590512	0.543673	0.597915	0.421813	0.491696	0.510039	0.407236	0.444038	0.639304	0.647315	0.449026	0.592669	0.531438	0.440549	0.447625	0.623925	0.515396	0.559336	0.427703	0.435719	0.481443	0.481297	0.465658	0.541212	0.544117	0.468687	
0.35:0.463541	0.460736	0.341407	0.416960	0.384886	0.514606	0.356726	0.474489	0.427455	0.463033	0.570446	0.422737	0.533034	0.376951	0.369941	0.391997	0.286592	0.248399	0.259289	0.289652	0.362079	0.541766	0.365898	0.399063	0.404062	0.550511	0.436088	0.545630	0.549841	0.346216	0.277680	0.442297	0.354948	0.414767	0.344851	0.414091	0.418382	0.347599	0.262426	0.325212	0.501808	0.477372	0.328035	0.486931	0.378905	0.564810	0.230374	0.274975	0.343342	0.420050	0.313911	0.363414	0.305044	0.278642	0.393232	0.514433	0.295401	0.452965	0.431037	0.341309	0.363652	0.359459	0.375966	0.390657	0.404884	0.531217	0.263007	0.251817	0.404061	0.389418	0.412627	0.377114	0.349503	0.457251	0.243325	0.426476	0.490659	0.354482	0.519999	0.405537	0.392320	0.517719	0.552162	0.485195	0.458430	0.555912	0.462667	0.464994	0.425119	0.415994	0.529246	0.416124	0.369400	0.469859	0.480619	0.576385	0.497406	0.390946	0.290047	0.305610	
0.40:0.461322	0.271100	0.364224	0.396327	0.358486	0.366591	0.384504	0.339322	0.317865	0.279751	0.253725	0.341487	0.337260	0.254132	0.476903	0.287196	0.434643	0.198140	0.310234	0.339046	0.332636	0.358620	0.379233	0.322420	0.343405	0.440387	0.203244	0.329488	0.279599	0.379939	0.144084	0.369445	0.356691	0.476442	0.214215	0.324718	0.392591	0.343203	0.344172	0.298055	0.393612	0.377143	0.377041	0.438892	0.358965	0.415118	0.315182	0.356888	0.283663	0.257713	0.232799	0.332794	0.216985	0.329273	0.197219	0.325407	0.264898	0.428949	0.317541	0.368045	0.334705	0.281215	0.448069	0.388198	0.341511	0.180876	0.392307	0.154384	0.266770	0.388158	0.190410	0.175224	0.249741	0.419359	0.487625	0.185550	0.302106	0.371721	0.394070	0.373530	0.164520	0.296273	0.344634	0.346807	0.253860	0.418043	0.396274	0.375572	0.402249	0.304674	0.286913	0.183494	0.276641	0.248324	0.344563	0.218744	0.234136	0.243486	0.479087	0.270058	
0.45:0.256916	0.382537	0.336949	0.223055	0.255177	0.168644	0.273382	0.300491	0.203485	0.314394	0.262955	0.352856	0.238767	0.145872	0.213826	0.250514	0.396485	0.142963	0.228220	0.337818	0.417906	0.226202	0.372385	0.190819	0.243629	0.227209	0.241500	0.159015	0.314448	0.295752	0.331429	0.300341	0.333656	0.171357	0.212386	0.355980	0.291516	0.393935	0.398194	0.470641	0.328114	0.339351	0.378673	0.263084	0.180071	0.259080	0.341099	0.164584	0.463422	0.390948	0.278336	0.221687	0.312698	0.317225	0.177791	0.163712	0.225760	0.394609	0.208794	0.414226	0.340539	0.202480	0.413296	0.154595	0.363001	0.324081	0.296890	0.194227	0.328616	0.306658	0.226873	0.294584	0.179149	0.183281	0.401493	0.384138	0.404682	0.383749	0.269926	0.325206	0.336357	0.294258	0.297901	0.180304	0.395246	0.121174	0.194168	0.258434	0.203935	0.275009	0.241916	0.412661	0.258305	0.291515	0.417938	0.265845	0.273131	0.325465	0.348744	0.319608	
0.50:0.286975	0.190869	0.207746	0.168568	0.303351	0.195371	0.032483	0.116759	0.182965	0.049330	0.200330	0.073607	0.100941	0.170716	0.124418	0.075268	0.111784	0.274367	0.186569	0.194905	0.307928	0.282838	0.175079	0.151619	0.233325	0.154542	0.161513	0.211410	0.173875	0.000000	0.323316	0.045073	0.200796	0.050431	0.346949	0.067164	0.143369	0.196025	0.166044	0.127564	0.178703	0.104829	0.067652	0.056328	0.067269	0.275081	0.030372	0.286297	0.062118	0.185528	0.220009	0.262420	0.278614	0.158394	0.341461	0.099592	0.187877	0.366363	0.246666	0.204323	0.235301	0.266503	0.296572	0.277158	0.141757	0.203713	0.207993	0.147410	0.195330	0.234719	0.283838	0.221182	0.142250	0.194135	0.131719	0.178313	0.329506	0.195366	0.174896	0.115277	0.154188	0.116810	0.141005	0.126588	0.350657	0.212762	0.122499	0.173827	0.187463	0.085085	0.215861	0.082332	0.254708	0.083131	0.122705	0.171809	0.256753	0.018239	0.157507	0.108903	
