0.05:0.765363	0.802451	0.818189	0.793083	0.733647	0.765348	0.715521	0.811370	0.806278	0.787193	0.828940	0.694837	0.824751	0.791793	0.823329	0.793878	0.809357	0.734719	0.764423	0.768738	0.712747	0.758901	0.708785	0.744399	0.771794	0.789056	0.732555	0.794527	0.828100	0.775990	0.793836	0.767914	0.847266	0.746087	0.854943	0.700525	0.789932	0.815898	0.799106	0.766831	0.761386	0.730456	0.839439	0.797492	0.809652	0.723689	0.757622	0.796654	0.783858	0.780687	0.769135	0.777231	0.751267	0.773454	0.793400	0.719353	0.822157	0.710510	0.821491	0.813523	0.829312	0.806192	0.806938	0.767746	0.762087	0.782344	0.814410	0.797940	0.839108	0.792625	0.813967	0.745019	0.727606	0.783732	0.790320	0.849640	0.699098	0.801449	0.794152	0.868316	0.839022	0.844043	0.843952	0.788078	0.802347	0.825312	0.820043	0.802354	0.747274	0.749496	0.792816	0.816128	0.752385	0.816855	0.826836	0.724044	0.709666	0.814505	0.732587	0.787904	
0.10:0.733151	0.757047	0.781499	0.703734	0.705919	0.722362	0.671078	0.773580	0.792901	0.790589	0.743868	0.674187	0.661506	0.714125	0.707656	0.724566	0.769439	0.666435	0.733146	0.658151	0.702678	0.692866	0.752520	0.684295	0.717244	0.747902	0.707744	0.675062	0.696208	0.781880	0.792793	0.749490	0.696940	0.697163	0.765668	0.671522	0.695003	0.757725	0.683831	0.741228	0.683973	0.757570	0.702098	0.724391	0.719891	0.748010	0.746320	0.673591	0.676727	0.720528	0.723883	0.734947	0.732232	0.704969	0.809021	0.765331	0.751975	0.723177	0.724160	0.752036	0.680341	0.674798	0.775447	0.749414	0.698984	0.669158	0.693861	0.686290	0.644694	0.684999	0.693645	0.746722	0.771623	0.686574	0.733944	0.701147	0.687106	0.766603	0.685278	0.651333	0.668822	0.719311	0.765196	0.724314	0.753087	0.668579	0.807849	0.805968	0.721063	0.788356	0.669189	0.675182	0.785227	0.750045	0.752345	0.672107	0.780749	0.700156	0.789008	0.732416	
0.15:0.734542	0.757366	0.717176	0.733193	0.685963	0.716757	0.724204	0.731741	0.725373	0.726383	0.659147	0.645535	0.651947	0.705760	0.687065	0.780950	0.720917	0.723656	0.760012	0.690674	0.730386	0.694034	0.745019	0.713594	0.744265	0.637969	0.727851	0.740923	0.657882	0.689001	0.649325	0.697992	0.748538	0.740322	0.740911	0.613988	0.617225	0.650362	0.714091	0.691393	0.715701	0.671631	0.788761	0.646694	0.688536	0.704834	0.747894	0.658192	0.623054	0.683725	0.715872	0.764971	0.759143	0.743803	0.630046	0.740787	0.761973	0.770552	0.673555	0.765476	0.708578	0.654527	0.671935	0.698819	0.659251	0.639239	0.773840	0.662563	0.712673	0.710391	0.695820	0.620821	0.627776	0.716967	0.636568	0.694450	0.726893	0.668447	0.723364	0.683562	0.731617	0.744169	0.639238	0.633727	0.710033	0.647041	0.637175	0.740622	0.760459	0.696150	0.627182	0.640869	0.699186	0.687261	0.689817	0.624939	0.699502	0.784071	0.628743	0.732238	
0.20:0.614727	0.630301	0.623149	0.572698	0.596544	0.672697	0.649508	0.658235	0.605294	0.637850	0.699580	0.695810	0.633566	0.574255	0.614023	0.598613	0.647591	0.646985	0.644573	0.644020	0.640636	0.615911	0.658631	0.657014	0.710366	0.667404	0.643074	0.680046	0.654360	0.678135	0.661514	0.668844	0.617575	0.676097	0.741799	0.722187	0.679009	0.661485	0.657351	0.630535	0.649695	0.659562	0.692216	0.684343	0.669837	0.648584	0.631772	0.624467	0.580183	0.620283	0.689355	0.611165	0.706697	0.575992	0.654531	0.615998	0.582859	0.644574	0.611044	0.643633	0.707670	0.591305	0.659414	0.581922	0.605053	0.627696	0.616505	0.671221	0.611723	0.718819	0.631290	0.622039	0.577616	0.575545	0.626925	0.622922	0.574982	0.555514	0.670164	0.591240	0.616274	0.623064	0.619207	0.666552	0.686652	0.704039	0.642748	0.581604	0.663987	0.688188	0.608827	0.603442	0.576479	0.692171	0.563504	0.644628	0.645869	0.682192	0.650042	0.648740	
0.25:0.630338	0.605224	0.676656	0.551902	0.614898	0.659037	0.600551	0.685931	0.666625	0.676785	0.642886	0.570016	0.700348	0.685892	0.574440	0.637897	0.570799	0.573769	0.605667	0.536363	0.627453	0.618993	0.664735	0.616715	0.590955	0.585243	0.606859	0.581050	0.665109	0.568544	0.667198	0.589817	0.552450	0.598183	0.713711	0.595192	0.614316	0.586785	0.598388	0.616951	0.595430	0.589415	0.610000	0.593421	0.643903	0.629900	0.577281	0.625577	0.593501	0.555537	0.586226	0.620807	0.577798	0.607631	0.616346	0.644783	0.559383	0.694765	0.601497	0.544510	0.652038	0.584105	0.644224	0.671458	0.668706	0.595870	0.622043	0.681036	0.602826	0.591931	0.582141	0.602170	0.623823	0.571264	0.599861	0.711784	0.604948	0.602752	0.642030	0.630104	0.577344	0.611306	0.697624	0.644328	0.617456	0.538607	0.688193	0.598093	0.658655	0.686469	0.598698	0.558878	0.613758	0.535077	0.675524	0.615053	0.640491	0.651528	0.596136	0.655323	
0.30:0.577953	0.533906	0.605409	0.619670	0.620136	0.625237	0.644806	0.611846	0.635036	0.602442	0.603345	0.603099	0.587749	0.583804	0.602414	0.583231	0.602939	0.589626	0.531451	0.601151	0.567763	0.671051	0.665749	0.611467	0.622784	0.657845	0.559347	0.571294	0.597342	0.585519	0.650303	0.619246	0.670336	0.551945	0.571336	0.611209	0.627144	0.600261	0.637769	0.602883	0.615122	0.662368	0.603669	0.582562	0.678240	0.621959	0.649133	0.684489	0.532973	0.572744	0.566330	0.661263	0.645438	0.664160	0.605835	0.546599	0.542586	0.614842	0.575104	0.537005	0.569043	0.547516	0.668859	0.631882	0.551178	0.661668	0.667739	0.529577	0.629052	0.526630	0.634995	0.599096	0.686504	0.592579	0.569858	0.606472	0.681010	0.586544	0.563796	0.675553	0.599595	0.588897	0.519465	0.552863	0.642857	0.579000	0.657920	0.646401	0.590890	0.584689	0.625942	0.657036	0.599780	0.593803	0.673380	0.567703	0.624179	0.536041	0.609567	0.617139	
0.35:0.565614	0.598716	0.645553	0.605472	0.498380	0.631005	0.594494	0.584695	0.573717	0.566612	0.595012	0.643084	0.603353	0.526543	0.589403	0.630549	0.622105	0.559721	0.500707	0.604859	0.604108	0.606397	0.628789	0.594013	0.592594	0.579817	0.604761	0.561793	0.553280	0.596505	0.546010	0.585094	0.612811	0.488022	0.593528	0.607590	0.607723	0.502417	0.594407	0.486142	0.550236	0.558274	0.590924	0.549954	0.653614	0.520532	0.637401	0.562673	0.531756	0.597431	0.605432	0.583167	0.574277	0.630678	0.491819	0.542898	0.526531	0.587829	0.656136	0.630428	0.593196	0.560506	0.522838	0.506745	0.603204	0.571638	0.564052	0.639572	0.644231	0.643581	0.543727	0.548625	0.542576	0.639664	0.580761	0.582824	0.562773	0.568894	0.548523	0.578936	0.644432	0.603263	0.590063	0.544552	0.630088	0.551993	0.575931	0.515886	0.505892	0.578644	0.527288	0.615271	0.563432	0.601476	0.533743	0.602685	0.557137	0.605277	0.540319	0.565360	
0.40:0.558531	0.579803	0.528747	0.496217	0.528064	0.568637	0.467709	0.501143	0.593005	0.438657	0.578496	0.487895	0.510965	0.529400	0.443004	0.413988	0.423682	0.574390	0.457352	0.525359	0.513421	0.553719	0.547587	0.581240	0.493454	0.421085	0.526671	0.477070	0.573018	0.490962	0.563187	0.461148	0.480661	0.447051	0.445547	0.519298	0.466954	0.494755	0.409384	0.536551	0.587409	0.498628	0.488988	0.549918	0.430335	0.409412	0.501170	0.420807	0.464309	0.488065	0.493144	0.493570	0.512401	0.565987	0.485869	0.476901	0.467465	0.490299	0.482473	0.473785	0.501936	0.457353	0.479492	0.471297	0.466166	0.416883	0.512189	0.546828	0.475405	0.485940	0.527617	0.505273	0.524331	0.521493	0.506303	0.494532	0.487757	0.486898	0.569253	0.505397	0.503085	0.481485	0.499875	0.522161	0.455894	0.435368	0.474089	0.468490	0.503484	0.496708	0.509649	0.518185	0.533079	0.500712	0.488540	0.513793	0.581378	0.477126	0.528743	0.494677	
0.45:0.393915	0.430815	0.427275	0.484442	0.430878	0.365841	0.439822	0.369945	0.420819	0.383937	0.425062	0.402830	0.366521	0.456803	0.399048	0.415855	0.403200	0.453360	0.408024	0.425290	0.441893	0.445090	0.410772	0.410187	0.418949	0.317425	0.482224	0.446386	0.445831	0.401831	0.326059	0.452910	0.470256	0.362822	0.351282	0.476072	0.409069	0.365678	0.411920	0.355486	0.461415	0.430956	0.436124	0.468566	0.411711	0.419975	0.331496	0.398163	0.400089	0.481230	0.461022	0.425859	0.431408	0.409410	0.439098	0.427404	0.487533	0.410196	0.385380	0.421199	0.379982	0.462555	0.339828	0.453069	0.375583	0.350159	0.348751	0.483367	0.400800	0.427547	0.330732	0.468846	0.425805	0.464063	0.466655	0.413836	0.464820	0.401726	0.400924	0.448024	0.414856	0.451980	0.403334	0.397878	0.407839	0.347309	0.425747	0.392009	0.374821	0.472486	0.378013	0.463851	0.463044	0.432721	0.445075	0.365361	0.401323	0.434856	0.397202	0.444754	
0.50:0.444224	0.332827	0.348708	0.399376	0.356322	0.399277	0.351497	0.321984	0.350994	0.391835	0.373674	0.380661	0.371927	0.366939	0.332858	0.325148	0.295955	0.366764	0.398530	0.398222	0.440272	0.410134	0.441006	0.321329	0.434232	0.396251	0.292536	0.410033	0.313248	0.275582	0.352101	0.296994	0.403999	0.419497	0.331956	0.431166	0.392240	0.378708	0.350484	0.354941	0.344252	0.384150	0.316474	0.346145	0.303421	0.423803	0.388712	0.365026	0.355825	0.337582	0.315039	0.359946	0.305554	0.286456	0.323893	0.409705	0.388013	0.368327	0.450050	0.426402	0.347606	0.326837	0.317366	0.355676	0.326339	0.434758	0.336521	0.303240	0.358322	0.356391	0.434848	0.293354	0.410002	0.308092	0.412015	0.392965	0.323064	0.372389	0.310680	0.316878	0.401895	0.373531	0.327783	0.372705	0.390659	0.391517	0.386507	0.405984	0.366037	0.369368	0.381006	0.418337	0.414896	0.405223	0.385368	0.417214	0.348942	0.408288	0.386521	0.389389	
